DivisNum,uniqueid,MODE,DATECOMP,LODGGRP,State,Postcode,Division,Part_Onl,A1,A2,A3P1,A3P2,A3P3,A4,A5P1,A5P6,A5P2,A5P3,A5P4,A5P5,A6,A7,A8P1,A8P2,A8P3,A8P4,A8P5,A8P6,A8P7,A9P1,A9P2,A9P3,A9P4,A9P5,A9P6,A10P1,A10P2,A10P3,A10P4,A10P5,A10P6,A10P7,A11,A12,A13P1,A13P2,A13P3,A13P4,A13P5,A13P6,A14,A15P1,A15P2,A15P3,A15P4,A15P5,A16P1,A16P2,A16P3,A16P4,B1,XB1,B2,B3,B4,B5,B6,B7,B8OWN,B8LIB,B8ALP,B8NAT,B8GRN,B9REPS,XB9REPS,B9SENAT,XB9SENAT,B10REPS,B10SENAT,B11,B12,B13,B14P1,B14P2,B14P3,B14P4,B14P6,B14P7,B14P8,B15,B16,B17LIB,B17ALP,B17NAT,B17GRN,C1RUDD,C1ABBOTT,C1TRUSS,C1JULIA,C1MILNE,C2KRINT,C2KRCMP,C2KRCMPT,C2KRSEN,C2KRLEA,C2KRHON,C2KRKNO,C2KRINS,C2KRTRU,C3TAINT,C3TACMP,C3TACMPT,C3TASEN,C3TALEA,C3TAHON,C3TAKNO,C3TAINS,C3TATRU,C4,C5,C6,C7P6,C7P1,C7P2,C7P3,C7P4,C7P5,C8,C9,C10,D1TAX,D1IMMIG,D1EDUC,D1ENVIR,D1INDREL,D1HEALTH,D1REAS,D1GLOBAL,D1CARBON,D1ECONO,D2TAX,D2IMMIG,D2EDUC,D2ENVIR,D2INDREL,D2HEALTH,D2REAS,D2GLOBAL,D2CARBON,D2ECONO,D3P1,D3P2,D4HHOLD,D4CNTRY,D5HHOLD,D5CNTRY,D6HHOLD,D6CNTRY,D7HHOLD,D7CNTRY,D8P1,D8P2,D8P3,D8P4,D8P5,D8P6,D8P7,D8P8,D9,D10,D11,D12P1,D12P2,D13P1,D13P2,D13P3,D13P4,D13P5,D13P6,E1,E2MIGEO,E2NUDSEX,E2ABLAND,E2EQUOP,E2IMMIG,E2ABOR,E2ASIA,E3,E4,E5P1,E5P2,E5P3,E5P4,E6DEATHP,E6MARIJ,E6LAWBRK,E6PREF,E6BOATS,E6SAME,E6WHITE,E6ETHNIC,E6OPP,E7P1,E7P2,E8,E9,F1,F2,F3,F4,F5JAPAN,F5US,F5CHINA,F5VIETN,F5MALAY,F5INDON,F6P1,F6P4,F6P7,F6P8,F7,F8P1,F8P2,F8P3,F8P4,F9,F10,F11,F12,F13,F14NAMER,F14PARTR,F14PARTY,F15,F16P1,F16P2,F16P3,F16P4,F16P5,F16P6,G1,G1age,G2,G3,G4,G5,XG5,G5POS,G5EMPLOY,G5SUPERV,G6,H1,H2,Age,Ageder,H3,H4P1,H4P2,H4P3,H4P4,H5DAD,H5MUM,H6,XH6,H7,H8,H9,H10,H11,H12ATTCH,H12MLMED,H12WPBLG,H12DWLD,H13,H14,H15,H16,H17,H18,XH18,H19,H20,H21,H22,XH22,H23OWN,XH23OWN,H23MUM,XH23MUM,H23DAD,XH23DAD,H24OWN,H24MUM,H24DAD,H25P1,H25P2,H25P3,H25P4,H25P5,H25P6,H25P7,H25P8,H25P9,H25P10,H25P11,H25P12,H25P13,H25P14,h26you_1,h26you_2,h26mum_1,h26mum_2,h26dad_1,h26dad_2,H27,H28,H29,H30,H31,weight,StateMap,ALP_1PRF,LP_1PRF,LNP_1PRF,NP_1PRF,CLP_1PRF,OTH_1PRF,ALP_2PP,LNC_2PP,STATEAB,ENROLMNT,TURNOUT,TURNPCT,TURNSWG,ORDVOTES,ABSVOTES,PRVVOTES,PREVOTES,POSVOTES,TOTVOTES,TOTPCT,FORVOTES,INFVOTES,INFPCT,INFSWING,CANDIDN,PARTYABN,TOTVOTN,SWINGN,CANDIDY,PARTYABY,TOTVOTY,SWINGY
133,6919338,1,2013-09-25,1,1,9999,MACQUARIE,,1,1,1,1,4,1,2,4,4,2,4,2,1,2,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,3,3,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1,1,2,5,1,8,10,5,9,3,2,2,2,2,-1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1,3,1,0,10,0,5,10,0,0,10,5,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,2,4,5,2,2,2,1,2,2,3,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,3,3,3,2,1,3,2,2,2,3,3,3,3,3,3,3,3,2,7,4,4,4,4,4,4,2,4,4,4,3,2,3,3,3,3,4,2,2,4,3,2,1,4,4,2,4,4,4,4,3,2,1,4,2,2,3,1,1,1,3,3,3,3,3,3,3,4,1,2,3,4,2,4,2,2,3,2,3,3,2,3,1,2,1,2,2,1,1,1,1,18,3,6,5,22,2211,3,1,1,2,1,1934,79,6,2,1,2,1,1,7,7,3,3,3,2,1,5,2,-1,-1,-1,-1,3,3,9,1,7,53,5311,2,2,2,4,4,1,1101,1,1101,1,1101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.752643130937588,1,31,47.36,0,0,0,21.64,45.52,54.48,NSW,100689,95286,94.629997253418,-0.180000007152557,82552,3750,241,2329,6414,95286,94.629997253418,89924,5362,5.63000011444092,0.150000005960464,24690,ALP,40937,-3.22000002861023,23211,LP,48987,3.22000002861023
133,7829406,1,2013-09-18,1,1,9999,MACQUARIE,,3,2,2,4,3,2,1,2,3,4,4,4,2,2,-1,1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,3,3,3,1,1,1,1,-1,1,-1,-1,1,-1,2,2,2,1,1,2,2,2,2,8,4,8,2,2,2,2,2,-1,-1,2,5,6,-1,-1,-1,-1,-1,-1,8,4,4,1,7,2,5,8,0,5,7,6,2,2,3,2,3,3,2,3,2,3,4,3,3,2,4,3,4,4,2,1,2,2,2,2,2,2,1,4,1,2,2,2,1,1,2,1,3,2,3,2,1,1,1,1,1,1,3,1,1,1,3,6,2,3,2,1,4,3,1,2,1,1,3,5,2,4,3,-1,4,8,4,3,5,3,4,2,1,2,3,5,4,3,4,4,5,5,5,1,3,1,3,4,4,5,2,4,4,5,5,2,2,2,4,2,5,1,3,2,1,2,3,2,3,3,3,3,2,3,2,3,2,4,1,4,1,1,5,1,3,5,1,1,1,2,1,2,2,2,1,2,4,-1,0,1,6,-1,-1,-1,-1,-1,-1,2,1994,19,1,2,1,2,2,1,2,2,6,22,6,1,5,1,4,1,1,1,1,2,2,22,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1101,1,1101,1,1101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.74255671792639,1,31,47.36,0,0,0,21.64,45.52,54.48,NSW,100689,95286,94.629997253418,-0.180000007152557,82552,3750,241,2329,6414,95286,94.629997253418,89924,5362,5.63000011444092,0.150000005960464,24690,ALP,40937,-3.22000002861023,23211,LP,48987,3.22000002861023
133,7942989,1,2013-09-17,1,1,9999,MACQUARIE,,1,2,3,3,4,1,1,4,2,4,4,4,2,3,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,3,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,1,2,1,1,5,8,4,8,2,2,2,2,2,-1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1,4,1,3,7,0,0,8,1,1,4,1,1,3,2,3,3,3,1,3,3,1,3,3,3,3,3,2,4,4,1,1,3,2,1,1,2,1,2,4,2,3,2,2,1,2,1,1,2,2,2,1,4,2,1,1,1,4,3,3,1,1,3,6,3,-1,1,1,5,5,3,3,2,2,3,3,2,3,2,3,3,8,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,3,3,1,2,3,4,4,4,5,2,4,3,1,4,1,2,1,2,3,2,3,2,1,1,3,3,2,3,3,3,2,4,2,1,4,2,4,3,2,2,3,2,3,3,2,3,1,1,1,2,2,1,1,1,1,18,5,2,5,13,1343,1,3,1,1,1,1944,69,6,2,1,2,1,1,2,2,1,1,1,2,1,1,4,1,1,-1,-1,2,4,9,1,5,53,5311,3,2,2,6,98,1,1101,1,1101,1,1101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.752643130937588,1,31,47.36,0,0,0,21.64,45.52,54.48,NSW,100689,95286,94.629997253418,-0.180000007152557,82552,3750,241,2329,6414,95286,94.629997253418,89924,5362,5.63000011444092,0.150000005960464,24690,ALP,40937,-3.22000002861023,23211,LP,48987,3.22000002861023
133,8042085,1,2013-09-26,1,1,9999,MACQUARIE,,2,3,3,4,4,3,2,4,4,4,4,4,2,3,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,3,3,2,2,3,1,1,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,6,2,4,3,2,-1,-1,-1,-1,5,15,5,15,3,3,2,1,2,1,-1,-1,-1,-1,-1,-1,4,2,2,7,5,2,1,1,5,8,5,2,2,3,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,2,1,1,2,2,2,2,1,2,4,4,4,2,1,1,2,1,2,1,1,2,2,3,3,4,4,1,4,3,4,2,4,5,10,3,2,1,1,3,4,2,2,2,2,3,3,2,2,1,2,2,5,2,2,1,1,2,3,2,2,2,4,3,3,3,4,3,3,4,2,4,2,2,2,2,1,4,4,4,5,5,3,2,2,1,2,3,2,3,1,1,1,-1,3,2,3,2,2,3,4,3,2,3,4,3,4,2,2,5,3,5,4,3,3,-1,2,1,3,3,3,3,3,1,17,4,6,1,13,1399,1,2,1,2,1,1960,53,4,2,1,-1,1,2,7,7,1,1,5,2,2,1,4,1,1,-1,1,2,2,-1,2,1,61,6121,2,2,2,6,98,3,2100,3,2100,3,2100,1968,1968,1968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1101,-1,1101,-1,1101,-1,5,4,4,1,1,1.19448344792399,1,31,47.36,0,0,0,21.64,45.52,54.48,NSW,100689,95286,94.629997253418,-0.180000007152557,82552,3750,241,2329,6414,95286,94.629997253418,89924,5362,5.63000011444092,0.150000005960464,24690,ALP,40937,-3.22000002861023,23211,LP,48987,3.22000002861023
133,8193260,1,2013-09-23,1,1,9999,MACQUARIE,,1,1,1,1,-1,1,1,4,4,4,4,2,1,4,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,3,1,3,3,3,2,2,3,3,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,2,1,1,2,4,1,7,7,1,7,0,1,1,1,1,-1,-1,1,1,1,-1,2,-1,-1,-1,-1,-1,3,1,9,5,8,5,0,10,9,1,2,2,3,4,3,4,3,3,4,-1,2,1,1,2,1,2,2,2,1,2,3,3,-1,1,1,-1,1,1,3,2,2,-1,1,2,1,3,1,1,2,1,1,3,2,3,3,3,2,2,2,2,2,2,7,4,5,3,3,2,2,1,1,1,3,2,1,1,3,1,3,3,7,2,4,2,1,3,1,2,3,2,3,3,2,2,3,1,1,3,2,1,4,3,3,3,2,3,1,5,1,1,4,1,3,1,2,1,2,1,4,1,1,3,3,2,3,3,1,4,5,2,3,5,1,3,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,2,2,1,17,2,7,5,73,7313,4,3,1,1,1,1949,64,5,2,1,1,1,1,3,4,1,1,3,2,2,2,3,-1,-1,-1,-1,2,1,-1,1,8,24,2410,3,1,1,1,1,1,1101,1,1101,1,1101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.765687974011235,1,31,47.36,0,0,0,21.64,45.52,54.48,NSW,100689,95286,94.629997253418,-0.180000007152557,82552,3750,241,2329,6414,95286,94.629997253418,89924,5362,5.63000011444092,0.150000005960464,24690,ALP,40937,-3.22000002861023,23211,LP,48987,3.22000002861023
133,8297960,1,2013-09-24,1,1,9999,MACQUARIE,,2,3,-1,2,-1,2,2,4,4,4,4,4,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,2,1,1,-1,2,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,1,3,2,2,2,10,10,-1,-1,-1,1,1,5,97,-1,-1,1,2,1,1,-1,-1,-1,-1,-1,-1,2,1,10,-1,-1,-1,-1,7,-1,-1,-1,2,3,2,3,2,3,2,2,3,2,2,2,1,1,1,2,2,1,2,3,4,2,2,2,2,2,2,3,2,2,2,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,3,3,2,2,6,10,3,4,2,3,2,2,2,2,1,2,4,2,2,1,1,3,2,5,3,-1,5,3,1,2,2,1,2,3,2,1,3,4,1,4,3,2,1,1,2,1,2,2,3,2,1,2,3,2,3,1,1,4,2,1,1,3,1,1,3,3,2,3,2,2,2,1,2,2,4,1,3,2,2,2,3,2,4,5,1,2,-1,2,1,2,1,3,1,1,1,12,0,1,5,14,1400,4,1,1,2,2,1927,86,6,2,1,-1,-1,-1,2,2,7,98,6,3,1,7,-1,-1,-1,-1,-1,2,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,1,1101,3,2100,3,2100,-1,1917,1911,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1101,-1,2100,-1,2100,-1,5,2,4,1,1,0.705039816996184,1,31,47.36,0,0,0,21.64,45.52,54.48,NSW,100689,95286,94.629997253418,-0.180000007152557,82552,3750,241,2329,6414,95286,94.629997253418,89924,5362,5.63000011444092,0.150000005960464,24690,ALP,40937,-3.22000002861023,23211,LP,48987,3.22000002861023
133,8413219,1,2013-09-26,1,1,9999,MACQUARIE,,1,3,2,1,1,1,2,4,4,4,4,4,2,3,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,2,1,2,2,2,2,3,3,1,-1,1,-1,-1,1,-1,-1,-1,-1,4,4,2,1,5,2,4,2,3,8,6,9,3,4,4,4,4,2,3,2,3,4,-1,-1,3,-1,6,-1,-1,4,2,1,7,0,9,3,0,0,8,8,1,4,4,3,3,4,2,2,4,2,4,2,3,3,4,3,4,4,2,1,2,-1,-1,-1,-1,1,1,4,4,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,3,1,1,3,4,3,3,3,2,2,2,4,2,3,2,2,1,4,2,4,4,2,2,5,3,4,5,1,4,4,2,3,2,4,4,5,4,4,4,5,3,1,3,1,1,4,4,5,3,5,3,5,5,2,2,2,2,3,3,1,3,1,2,3,3,2,2,3,3,2,2,2,1,5,1,5,2,4,2,1,3,2,3,3,1,1,1,2,1,2,2,2,3,2,1,18,5,3,1,54,5411,5,3,2,1,1,1955,58,5,2,1,2,2,2,4,4,7,98,6,4,2,1,4,1,-1,-1,1,2,2,11,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1101,1,1101,1,1101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.655020413253552,1,31,47.36,0,0,0,21.64,45.52,54.48,NSW,100689,95286,94.629997253418,-0.180000007152557,82552,3750,241,2329,6414,95286,94.629997253418,89924,5362,5.63000011444092,0.150000005960464,24690,ALP,40937,-3.22000002861023,23211,LP,48987,3.22000002861023
133,8414343,1,2013-10-29,4,1,9999,MACQUARIE,,1,3,3,1,2,1,1,3,1,4,4,4,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,2,2,2,1,1,2,2,-1,1,-1,-1,1,-1,-1,-1,-1,2,2,1,1,1,2,2,1,0,10,0,9,2,2,2,2,2,-1,-1,2,1,2,1,-1,-1,-1,-1,-1,-1,3,2,0,10,0,6,10,0,3,10,5,1,1,1,2,1,1,1,1,1,4,4,4,4,4,4,4,4,4,2,3,3,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,10,2,1,1,1,5,5,3,3,1,1,2,2,1,3,2,2,2,10,1,3,3,3,4,1,2,3,2,5,4,3,3,5,5,4,3,1,2,1,2,4,3,2,4,1,3,5,5,3,2,1,2,1,2,2,1,3,1,1,3,3,3,3,3,3,3,3,2,2,1,3,2,3,2,1,3,2,3,3,2,3,1,2,1,2,3,2,3,1,1,17,3,7,1,55,5511,4,3,2,2,2,1967,46,4,2,1,2,2,1,2,2,2,2,6,1,2,1,4,1,1,-1,1,2,5,13,2,-1,-1,-1,-1,-1,-1,-1,-1,1,1101,3,2100,3,2100,-1,1967,1966,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2100,-1,2100,-1,2100,-1,3,2,3,1,1,0.931102935157328,1,31,47.36,0,0,0,21.64,45.52,54.48,NSW,100689,95286,94.629997253418,-0.180000007152557,82552,3750,241,2329,6414,95286,94.629997253418,89924,5362,5.63000011444092,0.150000005960464,24690,ALP,40937,-3.22000002861023,23211,LP,48987,3.22000002861023
133,8440902,1,2013-09-16,1,1,9999,MACQUARIE,,1,1,1,4,2,1,1,4,4,4,4,4,2,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,1,1,2,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,7,-1,2,2,10,0,8,0,0,10,-1,0,0,2,4,4,4,4,4,2,4,4,1,2,1,1,1,1,1,2,1,1,1,4,2,2,2,2,1,1,4,1,1,2,1,1,2,2,1,1,3,3,1,2,2,2,2,2,2,2,2,2,2,3,7,3,3,2,3,4,2,2,1,1,1,4,2,2,3,2,5,2,6,3,2,3,4,2,2,3,2,3,4,2,1,2,3,2,1,3,1,1,3,4,4,4,5,5,1,4,1,3,5,1,3,1,2,1,2,1,4,3,3,3,3,2,3,2,1,4,4,2,4,5,1,4,1,2,3,3,4,5,5,1,1,1,2,1,2,1,1,3,1,1,18,2,5,2,56,5616,5,2,2,2,2,1975,38,3,2,1,2,1,1,2,2,2,2,3,2,1,2,4,1,-1,-1,1,2,4,17,1,1,22,2233,2,1,2,1,1,1,1101,1,1101,1,1101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.26239130236428,1,31,47.36,0,0,0,21.64,45.52,54.48,NSW,100689,95286,94.629997253418,-0.180000007152557,82552,3750,241,2329,6414,95286,94.629997253418,89924,5362,5.63000011444092,0.150000005960464,24690,ALP,40937,-3.22000002861023,23211,LP,48987,3.22000002861023
133,8725677,1,2013-09-19,1,1,9999,MACQUARIE,,1,4,1,4,4,1,1,4,2,4,4,4,2,3,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,3,4,4,3,1,1,-1,-1,1,-1,-1,-1,-1,2,2,2,1,5,4,4,2,3,7,4,7,2,2,2,4,4,-1,2,2,5,2,1,-1,-1,-1,-1,-1,-1,2,1,2,8,2,8,2,1,5,9,5,1,3,2,2,3,4,-1,3,4,3,3,3,3,1,2,4,3,2,2,2,3,1,1,1,2,1,1,2,2,2,3,3,1,2,2,1,1,2,2,3,1,3,1,3,1,1,3,1,1,3,3,6,2,3,1,1,4,3,3,2,2,1,3,4,3,3,3,2,3,8,2,-1,4,4,4,4,2,4,2,5,3,3,5,4,3,4,4,1,3,2,1,4,4,5,2,4,4,5,5,2,4,2,2,4,3,1,3,1,2,2,3,3,3,3,3,3,4,2,1,4,3,4,2,5,2,2,3,2,3,3,1,1,1,1,1,2,2,1,3,2,1,18,5,3,7,42,4211,5,2,1,1,2,1974,39,3,2,2,2,2,1,1,7,7,98,6,2,3,2,4,1,-1,-1,1,2,2,11,1,1,31,3124,1,2,1,2,2,3,2100,3,2100,3,2100,1993,9999,9999,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2100,-1,2100,-1,2100,-1,5,2,4,1,1,1.27786191427678,1,31,47.36,0,0,0,21.64,45.52,54.48,NSW,100689,95286,94.629997253418,-0.180000007152557,82552,3750,241,2329,6414,95286,94.629997253418,89924,5362,5.63000011444092,0.150000005960464,24690,ALP,40937,-3.22000002861023,23211,LP,48987,3.22000002861023
133,8846813,1,2013-10-03,2,1,9999,MACQUARIE,,2,3,2,2,2,3,2,4,4,4,4,4,2,-1,-1,1,1,-1,1,1,1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,3,5,1,1,1,1,1,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,1,1,5,1,3,8,2,5,5,2,2,5,97,-1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1,5,5,5,7,5,2,6,2,5,7,5,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,1,1,1,5,4,2,3,2,2,2,2,1,2,2,3,2,2,1,1,1,1,1,1,3,2,3,10,6,5,3,3,2,2,3,2,2,1,1,4,3,1,1,1,3,2,7,2,3,2,3,3,2,2,3,2,2,2,3,2,4,2,2,4,1,2,2,2,4,4,2,3,2,3,4,5,4,2,2,1,3,2,3,3,2,1,1,3,3,2,3,3,1,2,3,2,2,3,3,3,3,3,2,2,3,5,5,1,1,1,1,3,1,3,3,2,1,1,16,0,1,1,13,1331,1,1,2,2,2,1964,49,4,2,1,1,1,2,2,2,1,1,6,2,2,1,4,1,1,-1,1,3,1,15,1,1,59,5911,2,1,2,2,2,1,1101,1,1101,1,1101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.931102935157328,1,31,47.36,0,0,0,21.64,45.52,54.48,NSW,100689,95286,94.629997253418,-0.180000007152557,82552,3750,241,2329,6414,95286,94.629997253418,89924,5362,5.63000011444092,0.150000005960464,24690,ALP,40937,-3.22000002861023,23211,LP,48987,3.22000002861023
133,8913795,1,2013-09-19,1,1,9999,MACQUARIE,,1,1,2,4,1,1,2,2,4,4,4,4,2,3,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,4,1,1,1,1,1,1,3,1,-1,1,-1,-1,1,-1,1,1,-1,4,4,3,1,1,2,4,1,2,10,4,7,0,2,2,2,2,-1,-1,1,5,4,-1,-1,-1,-1,6,7,-1,4,4,0,2,5,8,2,0,5,6,4,2,2,3,3,3,3,2,4,4,4,4,4,4,2,4,3,4,4,4,1,2,1,2,2,1,1,1,4,1,3,2,2,1,1,3,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,4,3,3,3,2,2,4,5,3,3,1,1,3,5,3,4,3,3,1,7,2,4,3,4,2,1,3,2,2,4,4,4,3,5,3,4,3,1,3,1,1,4,4,3,1,3,4,5,5,1,2,2,2,3,5,1,3,1,3,1,3,1,2,3,3,3,3,2,2,4,3,3,3,4,2,1,3,2,3,3,1,1,1,2,3,3,3,1,3,3,1,17,7,2,2,51,5111,4,2,2,2,2,1987,26,2,2,1,2,2,1,1,1,7,98,6,2,2,1,4,1,1,1,1,2,2,16,2,1,24,2421,3,1,1,6,98,1,1101,3,2100,1,1101,-1,1962,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,-1,1101,-1,1101,-1,1,3,4,1,1,1.62526813399821,1,31,47.36,0,0,0,21.64,45.52,54.48,NSW,100689,95286,94.629997253418,-0.180000007152557,82552,3750,241,2329,6414,95286,94.629997253418,89924,5362,5.63000011444092,0.150000005960464,24690,ALP,40937,-3.22000002861023,23211,LP,48987,3.22000002861023
133,8934415,1,2013-09-23,1,1,9999,MACQUARIE,,2,4,1,2,4,2,2,4,4,4,4,4,1,3,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,2,1,1,2,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,3,1,4,4,4,3,8,8,5,3,4,1,1,1,1,-1,-1,1,3,1,-1,-1,3,-1,-1,-1,-1,3,2,8,5,3,4,4,4,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,3,2,2,2,2,2,2,3,2,3,2,1,1,2,2,1,1,2,2,2,2,3,1,3,2,1,2,4,1,4,3,7,4,4,3,3,3,2,2,1,1,1,3,3,2,3,3,3,3,3,2,3,5,3,2,3,4,1,4,5,3,3,3,3,4,3,3,2,4,3,3,4,4,3,3,2,3,4,3,3,2,3,4,2,2,2,2,3,3,3,3,3,2,3,3,2,3,3,3,2,2,3,2,3,2,3,5,5,5,5,1,1,1,2,1,3,1,3,2,1,1,15,2,5,5,-1,-1,5,2,2,2,2,1948,65,6,2,2,2,2,2,1,1,6,15,1,1,4,7,-1,-1,-1,-1,-1,4,2,4,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1101,1,1101,1,1101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.705039816996184,1,31,47.36,0,0,0,21.64,45.52,54.48,NSW,100689,95286,94.629997253418,-0.180000007152557,82552,3750,241,2329,6414,95286,94.629997253418,89924,5362,5.63000011444092,0.150000005960464,24690,ALP,40937,-3.22000002861023,23211,LP,48987,3.22000002861023
